job_uuid,marketplace,acceptor_uuid,requester_uuid,begin_checkpoint.actual_location_hexagon_id9,begin_checkpoint.actual_location_latitude,begin_checkpoint.actual_location_longitude,begin_checkpoint.city_id,begin_checkpoint.ata_utc,fulfillment_job_status
0db807af-edf1-4e0f-8bbb-597145d2f6d2,eats,E10325,C3232,89875565aad214f,52.4119,4.90427,1,2023-02-28T23:32:00,completed
cc4d0346-2c2c-4e6a-a00f-26dd16a81359,eats,E10201,C3483,89cfc4d178fd948,51.41982,5.46752,4,2023-01-03T18:00:00,completed
80df9758-d188-46ec-ac82-b24e5d5f2f15,eats,E10187,C3593,8991859fa9da5ab,51.96278,4.45262,2,2023-02-06T04:15:00,completed
1fc62c1c-822d-47b7-855d-b6326e0a654c,eats,E10321,C3663,89a94a9f5499a4c,51.41957,5.47311,4,2023-04-13T07:30:00,completed
e2a22bc4-6224-477f-aecb-b89afced3c8d,eats,E10343,C3613,89b00aa1f8b6df6,52.04209,5.10339,3,2023-04-18T02:05:00,completed
09fc381b-f00d-434b-97a6-9c0c40be4d91,eats,E10241,C3375,89ac457bee4940f,51.44972,5.41887,4,2023-03-29T03:59:00,completed
7b7e52cc-3fd1-4ba1-ae7a-b306056f70a7,eats,E10305,C3259,893206af74c5466,52.02942,4.28966,5,2023-01-19T10:39:00,completed
bcf2e3e9-16fc-4090-b4b7-f92aae587245,eats,E10266,C3434,89ce8b188a85228,51.39897,5.48598,4,2023-04-03T06:56:00,completed
0f8c790d-7f78-48ab-80e2-11fe30b243a3,eats,E10237,C3586,890c7b48bd08000,52.36598,4.94278,1,2023-02-06T06:49:00,completed
4dc8407d-fa1f-46f0-b73a-64a21b592088,eats,E10329,C3387,8993c3e4b94c2ff,52.02323,4.26301,5,2023-01-22T05:33:00,completed
84518e11-b91f-4ca3-a0d6-9be7e1259aaa,eats,E10325,C3521,89c07f720450994,51.44452,5.42478,4,2023-03-25T22:45:00,completed
c4e94185-babc-4a4a-93f5-ffe2e2124995,eats,E10232,C3214,897876b0d6fa9c0,52.10073,4.23973,5,2023-02-01T16:49:00,completed
eabc6696-6d1c-4361-bccb-b77e95a9bdc7,eats,E10270,C3453,8903bd75264291a,51.89174,4.45198,2,2023-01-22T23:01:00,completed
a20315e4-b806-4c6b-921c-c6f89994c8dc,eats,E10224,C3597,89c70ebcfb6bfe3,51.40166,5.48188,4,2023-02-14T22:10:00,completed
cdfc78ea-f2f9-454b-830c-be600027b2b3,eats,E10259,C3176,89efe087a844201,52.09324,4.35704,5,2023-03-10T23:14:00,completed
2e9b0831-5712-45bf-8f94-77d9b5a65514,eats,E10188,C3393,89a459c0c8aa295,52.41157,4.86144,1,2023-02-11T00:46:00,completed
fe4c40d2-9c28-42ee-ab62-5bebe0159cee,eats,E10344,C3295,89fef69822322d7,52.1363,5.08708,3,2023-04-27T03:30:00,completed
9704ccbf-d779-4a5c-9ea5-5058f6461d52,eats,E10223,C3044,895b12cac03c8e8,51.9348,4.43399,2,2023-04-06T09:29:00,completed
131dd82b-8aaf-48e6-b8ee-1389e4b1ee67,eats,E10234,C3372,894dbba67e4ceca,52.02975,4.28623,5,2023-02-08T23:51:00,completed
51711fde-ad2f-46c1-8542-0d34f4ad47dd,eats,E10305,C3178,8987eec03f31bf7,51.96215,4.45059,2,2023-01-12T05:44:00,completed
8d6d0ab0-35ec-48c3-b358-9cec9cb477b7,eats,E10191,C3696,892b91997a60b39,51.96837,4.44261,2,2023-02-02T23:48:00,completed
510e1474-3f28-4e42-985d-ec6941633fed,eats,E10356,C3513,89dd5f37e33df45,52.36472,4.91293,1,2023-03-08T21:11:00,completed
acb1a942-a7c0-4de7-9bd4-d3b0c72c3305,eats,E10185,C3288,89faf4dd3098cdf,51.44224,5.41371,4,2023-02-09T15:21:00,completed
462602ce-1bfd-45ce-94b9-b7136fa4d3d7,eats,E10251,C3176,89480a07db34aae,52.3682,4.94065,1,2023-03-06T14:32:00,completed
6c3af4fc-1506-4faf-8d15-49f2a07ff46b,eats,E10309,C3690,89883358355be9f,52.06418,4.33169,5,2023-02-15T22:26:00,completed
9f916345-cd16-460b-8ca5-adf0897bf22e,eats,E10180,C3092,896a5bded6ecb55,51.93492,4.43244,2,2023-04-19T23:22:00,completed
49c6676a-37d7-445d-992b-fc5a59835609,eats,E10349,C3107,8935e24cf69340a,52.09467,4.30826,5,2023-02-05T18:29:00,completed
e562ef1d-579b-4d93-89a6-ba6ffe90e990,eats,E10315,C3465,8967afa88992207,52.13641,5.1486,3,2023-01-17T09:27:00,completed
ad8e87dc-d068-441b-aeec-64b9e580a174,eats,E10314,C3678,89454b855ab6f7f,51.95767,4.53972,2,2023-01-05T10:46:00,completed
f5cd1341-9750-45be-bf6b-1c8c836acd70,eats,E10319,C3622,89a5a0a091fedba,52.04062,5.10351,3,2023-02-27T12:34:00,completed
e34dd084-1f32-4060-80cf-f98b929bd4cb,eats,E10220,C3697,890e295e1cca8d0,52.11263,5.15586,3,2023-04-02T17:12:00,completed
a302368a-1acb-4d4b-8038-2ab54b770ac7,eats,E10260,C3311,895874dbf5da4e4,52.0669,4.33836,5,2023-04-16T18:49:00,completed
6a63d87d-35d3-4e56-be6f-336333f6fe3b,eats,E10208,C3327,89237d82e550dec,52.08154,4.35417,5,2023-04-06T18:30:00,completed
92131533-8414-48ad-ae89-6103e6b5a012,eats,E10316,C3649,8941b0041a357a8,51.41638,5.46925,4,2023-03-20T19:08:00,completed
4674bfb6-f958-4ef2-8b57-a7ce1a4e14b2,eats,E10178,C3610,89249f0df698b26,52.02129,4.26788,5,2023-04-05T11:57:00,completed
1fa0c840-d7a2-4c09-9193-13a39e2abb90,eats,E10260,C3430,898071cfbd235a6,52.13876,5.10196,3,2023-04-23T04:48:00,completed
739bf127-1c8c-4d37-bf2a-ddb987be28d3,eats,E10279,C3543,8976d61d0cb160a,52.37039,4.88967,1,2023-01-17T08:53:00,completed
b29f70d3-011b-43c8-a94f-e80c720eb912,eats,E10282,C3168,89ac333ed570bd0,52.11329,5.14679,3,2023-03-13T22:04:00,completed
275ef3c7-a374-4364-b45a-f232fa3d4ac0,eats,E10311,C3338,89c9f4b8f7b9f44,52.08109,4.34949,5,2023-03-17T15:19:00,completed
4071c50b-26aa-4566-be8d-8887a18060e2,eats,E10200,C3525,894e34d8daac768,52.09839,4.30861,5,2023-02-01T04:39:00,completed
3db08500-5727-4edc-86af-958db75c7b63,eats,E10259,C3154,89045601629c060,52.06573,4.33845,5,2023-04-04T06:49:00,completed
0528e3b9-13b7-4d33-8fa5-72c5186184b6,eats,E10302,C3123,89462bed3405f56,51.95956,4.53531,2,2023-03-30T18:22:00,completed
5286bf3a-5f12-456e-8dcd-7eb8546605b3,eats,E10283,C3040,895e83fec0cfff4,51.92418,4.4176,2,2023-02-06T21:56:00,completed
09213080-2a1c-4c26-a66c-b3b3bc908d3f,eats,E10248,C3645,893ca23d10e421f,51.44808,5.41621,4,2023-03-21T23:39:00,completed
63bdfa82-b125-4ee0-82a1-70237d635aeb,eats,E10182,C3567,8981af2aca972b0,52.06539,4.33921,5,2023-03-29T18:32:00,completed
cf2302af-ed89-4dbc-afc3-e5bf0a63c450,eats,E10226,C3439,89589218eda2683,51.44032,5.53313,4,2023-04-13T07:13:00,completed
6809e223-66be-4b5e-9e80-bac36c006ec8,eats,E10357,C3304,89a51b7f2005d68,52.34514,4.93464,1,2023-04-12T01:58:00,completed
f48d99b0-ddbf-4df0-9365-5476aa2a170e,eats,E10251,C3244,8962947b09dbaf4,52.3643,4.91143,1,2023-04-12T21:40:00,completed
4cdf5517-8ae8-4728-a395-675c936e0b36,eats,E10240,C3288,89b8ebb1b6e948d,52.37042,4.93776,1,2023-01-27T00:37:00,completed
d8772e9e-6be4-4edc-8eda-a4c2e2398fe4,eats,E10195,C3374,89d91792ccdd7c2,51.4477,5.4138,4,2023-02-15T21:14:00,completed
00d569dd-f0a1-48ab-92dd-4b705c052269,eats,E10301,C3190,896d98bd62bd72c,52.09562,4.3604,5,2023-04-04T17:34:00,completed
cce74d2d-d8dd-4e35-b8d5-0dbffb9ac219,eats,E10220,C3149,891161649d73f9d,51.41783,5.4673,4,2023-04-19T00:47:00,completed
15e89afe-c358-466b-a72e-da0df7e3c2cd,eats,E10162,C3255,89792345781f640,51.44448,5.42298,4,2023-04-16T14:37:00,completed
449478bd-c3a7-467c-86d4-8beac572335a,eats,E10237,C3433,8954f28cdfaed11,52.41488,4.86783,1,2023-03-16T10:00:00,completed
63cc955b-c511-4428-8385-31919dd7140b,eats,E10194,C3484,89622b6b63df0e3,52.06921,4.35908,5,2023-03-04T02:48:00,completed
fef97228-1261-45b1-91f2-e3dac29c8d24,eats,E10321,C3089,898be5f9d6900fd,52.06442,4.3328,5,2023-03-19T19:12:00,completed
6801d3ea-a984-40b4-8bf2-06862fb2a092,eats,E10231,C3605,8935eaab508af08,52.07104,4.3595,5,2023-03-23T13:08:00,completed
06057434-5d26-4320-917a-7b020c139c6f,eats,E10261,C3648,890558a2c38ab41,51.96977,4.50403,2,2023-02-20T07:08:00,completed
f0415b43-0ccb-41f4-a1ab-2036f0d06da8,eats,E10296,C3142,8937c42d8be1805,52.40971,4.90633,1,2023-01-25T17:32:00,completed
0fe04694-2cec-4d3c-9c35-2692e3a6c4fc,eats,E10227,C3245,89f8cd2984a750a,51.41762,5.46869,4,2023-03-23T15:10:00,completed
2785ee8c-2891-427f-9260-d611a22fc016,eats,E10160,C3497,895fba481f8310c,52.36401,4.91087,1,2023-01-11T07:44:00,completed
cacf07d1-a9e1-48ca-a089-d295173519f1,eats,E10276,C3450,89e9217b3b65096,52.02707,4.28704,5,2023-02-05T13:48:00,completed
ec946b95-658c-49ab-b7c1-444c375f614d,eats,E10206,C3439,890618e9711ae22,51.90923,4.46689,2,2023-04-07T14:38:00,completed
bcb03cd5-373e-4e90-8970-c8a29dd3c847,eats,E10274,C3259,8924064875d1c91,52.41181,4.90746,1,2023-04-22T03:10:00,completed
1f49dc7a-f476-42b3-b539-adbfd6fbff11,eats,E10340,C3228,89551a631bae6e1,52.13252,5.14297,3,2023-04-05T21:11:00,completed
ac162d79-dc4d-4d5d-a4c4-9c79be295de6,eats,E10171,C3193,89acf8cb04e416a,52.09276,4.36447,5,2023-04-07T20:03:00,completed
8bc03ec9-bacb-43fa-94e4-a4a06e8ce35b,eats,E10270,C3533,89f31ae000b7067,51.44465,5.41829,4,2023-01-03T00:45:00,completed
ccaa9d9c-dd6e-4e4a-b655-0b47267f9fa6,eats,E10237,C3341,8962f6e5ba7d6cf,52.39961,4.92733,1,2023-01-12T21:52:00,completed
05ad8f94-ac5c-4cbe-b45d-a765fcd273ef,eats,E10177,C3081,89ca02f68f95b42,51.88705,4.45457,2,2023-04-23T11:56:00,completed
782a3d61-d946-4978-8bfa-9c81a2f71473,eats,E10186,C3060,899d10f14fd0d6d,52.36827,4.94404,1,2023-04-09T18:15:00,completed
5e7b3d61-c63d-46e3-b5e0-9dc899d4f858,eats,E10248,C3260,89ce7d019c1532c,51.39164,5.41787,4,2023-03-12T15:17:00,completed
9008077a-7f6c-4cf2-869d-21f4e3f8dc86,eats,E10280,C3502,8918943d6796df5,51.44208,5.41476,4,2023-03-10T03:43:00,completed
38354d3c-02df-4e05-a7a7-499dae6738c4,eats,E10255,C3135,893b2fd94f50395,52.07371,5.15112,3,2023-02-15T04:08:00,completed
70e00a1f-7383-4659-b6af-c2ab56d62c46,eats,E10166,C3544,89beba7af98e33d,51.8874,4.4522,2,2023-04-15T01:23:00,completed
bc6b3da6-7da6-4ac2-b84c-143f22185764,eats,E10265,C3136,898ee444462edf0,52.02251,4.26882,5,2023-01-26T21:17:00,completed
385c1605-7427-40e1-a3a9-7daa4fbb1708,eats,E10164,C3050,8951095174673aa,52.36401,4.90644,1,2023-02-13T23:59:00,completed
2f9403a7-bc74-45c5-9546-5a8225231b0d,eats,E10180,C3466,896fff4bdf9e3be,51.93655,4.43745,2,2023-04-13T17:56:00,completed
2748fd53-3045-47c0-a767-79b5923afafd,eats,E10197,C3040,89540a864cd2353,52.13642,5.14912,3,2023-02-04T13:10:00,completed
7ff13831-b54a-4817-a3a4-c1128b2a3323,eats,E10290,C3615,89bd084a436c15c,52.36827,4.89232,1,2023-04-23T21:01:00,completed
efd0f6ae-c9cd-44dd-b14d-2d07a37b83e7,eats,E10189,C3025,89ea4c412f0accd,52.36382,4.90704,1,2023-02-17T19:17:00,completed
c64bc1cf-d4be-409b-8363-988f0793dd58,eats,E10330,C3477,89430cf3f4e519b,52.13508,5.05985,3,2023-04-04T12:50:00,completed
690150af-5eb9-433c-baa5-9fe97a04a7e2,eats,E10356,C3299,89bf24b650ccfed,51.96645,4.44483,2,2023-01-19T16:57:00,completed
9de3386e-0b91-47ee-a74e-a63d6943d101,eats,E10326,C3087,89ccf48f06c498a,51.44976,5.42588,4,2023-02-04T07:43:00,completed
fd2957e7-bb14-437e-b00f-9e7069124ba1,eats,E10160,C3578,89bb1a11f6a474a,52.36909,4.88534,1,2023-04-04T04:32:00,completed
2936b9b1-0987-42ab-8dab-82bfc821263c,eats,E10207,C3228,89b0ea8dc575729,52.41503,4.86516,1,2023-04-28T14:34:00,completed
945f04ca-ecd6-48be-aa19-bcd709c5a1ef,eats,E10175,C3230,89c81ab69bb944b,51.96615,4.44143,2,2023-02-20T08:47:00,completed
c2316965-5992-496d-b2a1-41cd9b689c64,eats,E10337,C3499,89eca2197ab4f67,52.02456,4.26417,5,2023-03-31T09:21:00,completed
9e7d20e9-40cd-4333-aab1-8abfb531b1d7,eats,E10165,C3312,89ed88b69e648e6,52.36878,4.8932,1,2023-01-28T08:53:00,completed
fc956af2-50fe-411c-8f1a-1ab566324cbe,eats,E10245,C3039,89648332ac0c848,52.0654,4.33793,5,2023-04-20T08:50:00,completed
70aa29ef-9df0-4271-ac92-c44122e2c701,eats,E10170,C3258,89e7748d7b1216e,52.13835,5.06556,3,2023-02-05T19:02:00,completed
424524f0-9171-4b21-b87a-f2b215d08ecb,eats,E10249,C3597,89aaaea0af0a923,52.39814,4.93067,1,2023-01-22T04:25:00,completed
b89d0c14-982e-4dd9-a26d-7fde9695a52c,eats,E10237,C3519,89c0ad59bf5a6f4,52.41272,4.86779,1,2023-01-22T22:11:00,completed
86b5c0c4-7c96-47e6-82df-d8502188366e,eats,E10279,C3620,890212a91086353,52.41514,4.90812,1,2023-01-30T03:59:00,completed
d95c6b91-8300-4797-906a-b6143bbf2457,eats,E10221,C3335,89ac9900d19f04d,52.34676,4.93152,1,2023-02-06T10:17:00,completed
e4c4985c-36c4-422c-96e0-d105940cb810,eats,E10171,C3686,89ca6982e183226,51.90801,4.4677,2,2023-02-03T05:39:00,completed
d0cd377a-f724-4d4a-996b-180ada2aef2d,eats,E10265,C3371,8927c10b4225df2,52.06704,4.36138,5,2023-04-05T23:16:00,completed
0ddfaf85-cebd-45d9-8625-eb4dcc665931,eats,E10348,C3607,89dfbd674e35101,51.40111,5.48148,4,2023-04-18T01:19:00,completed
dac424d5-b070-4d01-8c0c-05e6d118a241,eats,E10171,C3247,8904ea36eed399b,52.11453,5.15164,3,2023-01-29T10:00:00,completed
393de9d7-8c5f-4a22-a9d5-b49d63c7ab8a,eats,E10228,C3404,89d71f4b62edda1,51.39539,5.42159,4,2023-03-18T02:44:00,completed
86e3260e-b6eb-4bbf-adc4-459c1b5c8a28,eats,E10195,C3296,89a5bccb597f538,52.04144,5.101,3,2023-02-15T10:02:00,completed
62f3cab6-dc65-43d5-a2b2-14fe414e8bf9,eats,E10283,C3267,8949a2433916474,51.93791,4.43703,2,2023-01-23T19:31:00,completed
c15cdaa0-989b-4518-8bdb-141fc6472604,eats,E10352,C3038,89db378a85b8cb8,51.93347,4.43047,2,2023-04-15T16:03:00,completed
624d9d18-0396-44a0-8877-f5564f022562,eats,E10292,C3032,89a73bb8a668c8b,51.90586,4.47423,2,2023-02-06T17:35:00,completed
393a70e9-fbac-4161-addc-826ad593ce4d,eats,E10226,C3239,89f1f88cd760367,51.44421,5.53297,4,2023-03-31T03:42:00,completed
51739209-c96c-4ad4-a23e-8075e9cb25ad,eats,E10166,C3300,89733fe38bf289e,51.45943,5.4304,4,2023-03-23T11:47:00,completed
b6d55cea-38fd-4273-8987-a29e59acb78a,eats,E10286,C3630,89752ffc7230274,51.96081,4.45321,2,2023-03-26T14:37:00,completed
954cbc49-384a-4383-a3df-65526d39ea4f,eats,E10344,C3122,89bdc6fbb76f529,52.3468,4.93164,1,2023-02-19T23:38:00,completed
57b426fa-c2bc-4fe8-9e85-e37c5b4c392d,eats,E10173,C3205,89930d27e10e0eb,51.90416,4.46817,2,2023-03-08T03:35:00,completed
76dfe869-7f2d-45ba-8718-0f318b4db67f,eats,E10310,C3191,89ada5a31c83c54,51.39638,5.42501,4,2023-03-26T11:26:00,completed
4a64aafa-043e-4f19-94c7-cbabd0cbc51c,eats,E10244,C3188,89010339507eb81,51.91997,4.41522,2,2023-04-10T08:29:00,completed
87edf605-fb2f-4bea-993a-68e295d9bad2,eats,E10200,C3440,898a6a3c77dd5de,52.06636,4.33828,5,2023-04-09T23:39:00,completed
5b23e160-6261-4192-977c-92d05ca0b945,eats,E10219,C3043,8947c909a4da4fa,52.08046,4.35286,5,2023-02-16T14:18:00,completed
39907422-81db-4736-a68c-9f15b6b97e97,eats,E10209,C3323,89835fb9184e70c,52.09295,4.35692,5,2023-01-31T18:09:00,completed
69a64a1b-e161-4f57-88a8-c2fc7fcabaa2,eats,E10240,C3437,89559784c17ebe0,52.39474,4.9243,1,2023-04-04T05:22:00,completed
b4eca4d9-678c-4e09-b9b8-a857693aa38b,eats,E10206,C3327,89378e6b3b7b50d,51.96195,4.44751,2,2023-01-19T09:21:00,completed
b6fcaaf9-d906-4d07-9ea3-2a3cd4024384,eats,E10192,C3023,89f506d56a41e28,52.06759,4.33402,5,2023-03-09T17:26:00,completed
8d5a6131-1301-47f3-aa98-b0221d6f030a,eats,E10170,C3073,894dc83dffb7e87,52.04068,5.10031,3,2023-03-09T04:32:00,completed
c18d606a-fd65-4828-a2dd-0faab3fa60cf,eats,E10235,C3243,89c5956b443fca9,51.45857,5.43395,4,2023-03-27T06:07:00,completed
a562b300-e135-46c3-a378-2f4874875124,eats,E10164,C3191,895a758942827ea,52.34874,4.92653,1,2023-01-27T04:01:00,completed
26dc0da6-6a50-4e7a-a9be-1ddd72ff9206,eats,E10242,C3070,89e03e2c80c3b75,51.44595,5.41215,4,2023-03-27T09:09:00,completed
def291b1-fab0-4c0c-8f73-26c2ac02fcd7,eats,E10244,C3303,89e844a9a2dd98a,52.36958,4.93772,1,2023-03-30T20:44:00,completed
4650439f-34fa-4430-adb0-3ad7fc686303,eats,E10236,C3649,89c80c20b3e5139,52.09696,4.31307,5,2023-01-21T17:23:00,completed
bca8a45c-e79f-475e-b912-1f2cee3754e6,eats,E10267,C3207,894355cfe713380,52.10995,5.09147,3,2023-02-19T13:11:00,completed
fd7d4225-c12c-4068-97af-ff103c58d38a,eats,E10203,C3227,899a5b5b9a49435,51.41845,5.46722,4,2023-01-19T11:00:00,completed
9d78f614-0207-4c00-952a-853df760ba19,eats,E10206,C3262,8907028e7f4cc01,52.04294,5.09801,3,2023-04-11T11:06:00,completed
c627dea2-7cf5-4604-acf8-3bf90143e664,eats,E10239,C3606,89e4e51cfe9650e,52.34721,4.93307,1,2023-03-17T18:49:00,completed
c8a4a3bb-21ec-4f9c-833f-3db8c882f381,eats,E10246,C3083,8947e6914c68698,52.41203,4.90401,1,2023-04-10T22:06:00,completed
9d2f4b6d-fe19-4a73-b54c-c173c9e6999f,eats,E10213,C3136,897ba7e302231de,51.93781,4.43105,2,2023-03-08T10:36:00,completed
a162b35d-e75e-4614-a1eb-282c61e74f88,eats,E10312,C3658,89cd5e37b92a77a,52.36528,4.90666,1,2023-01-14T09:56:00,completed
583ba21b-cb7d-42da-9db5-c2bfc442af92,eats,E10280,C3268,89ff36ea343c095,51.96433,4.44758,2,2023-01-22T08:40:00,completed
6157a0d2-e726-4f11-954f-b183f72d1093,eats,E10247,C3088,8920dd1fe230395,52.11262,5.09304,3,2023-04-20T04:49:00,completed
7e665b3c-e665-460c-b576-60b9a7356979,eats,E10274,C3111,8944821961a8439,51.44478,5.41075,4,2023-04-11T17:43:00,completed
62f19cee-18a3-4413-b2ba-acac0728b174,eats,E10198,C3612,89284821132a8c7,52.13648,5.09503,3,2023-02-26T16:01:00,completed
9ea662c5-42ab-4144-9af4-1f67ff2b8b21,eats,E10197,C3362,899596009ea9eb8,52.1146,5.08835,3,2023-02-17T12:01:00,completed
a8cc10e7-d51c-4595-b29b-ffd0a051c065,eats,E10236,C3611,89e04e41343e1e2,52.09338,4.36342,5,2023-01-23T16:52:00,completed
2e1a81f0-9187-4732-909e-6c43c2a5970d,eats,E10266,C3662,89105f80e3a35ed,51.95884,4.53417,2,2023-03-10T19:19:00,completed
d63ab140-57ec-46ff-8575-fb5263842fbb,eats,E10186,C3277,8922de5c5e11cc2,52.04245,5.10185,3,2023-03-01T16:20:00,completed
7843e023-419f-4df5-b2cf-14a13f359c50,eats,E10309,C3325,89fa7fbb3380a9e,52.02704,4.2873,5,2023-03-15T00:21:00,completed
69254e6e-84bd-439f-8988-25effebc8434,eats,E10196,C3418,890605cff54f3a1,52.0423,5.09747,3,2023-02-22T09:44:00,completed
be323c7e-8441-4aa5-ace6-5864bcc3f9d1,eats,E10256,C3113,89263acbca0ef34,52.37156,4.88933,1,2023-01-07T19:28:00,completed
d4a58973-0eb8-4967-a168-4f7221ea6dbb,eats,E10175,C3262,89b0169ff3a2576,51.97058,4.50716,2,2023-03-25T21:29:00,completed
a04ff9ae-7680-465e-8997-78f00667e587,eats,E10180,C3361,891c910d0743a18,51.96951,4.44524,2,2023-04-11T12:17:00,completed
d816b327-8027-4df8-9da4-5877449393c3,eats,E10187,C3130,8930a934f678f4e,51.96142,4.45463,2,2023-02-11T22:27:00,completed
72eb1c28-f3c9-4ca2-b9c9-0f8019d437d7,eats,E10243,C3600,89006b0cd89bafa,52.41329,4.86934,1,2023-01-09T01:03:00,completed
cb536afa-12c8-46a5-9de4-8c7d0a78a42b,eats,E10225,C3367,89628a799706985,52.36819,4.88898,1,2023-01-31T06:17:00,completed
a2b7a81d-d3c5-41d1-a36d-c12fd3917200,eats,E10186,C3301,8929411287b51f4,51.41565,5.47357,4,2023-03-23T15:20:00,completed
b01a045f-5a02-4cea-93fc-aacec5d96553,eats,E10338,C3212,8935500667c4701,51.44455,5.41695,4,2023-02-15T14:43:00,completed
bff9b209-a065-4b01-b654-7538df3b0663,eats,E10243,C3565,8977b2dbca7b553,52.39468,4.92909,1,2023-02-19T01:10:00,completed
a73d5255-b69f-4fad-9cba-10159ec3616e,eats,E10324,C3237,89de4df68eb7852,52.14256,5.10362,3,2023-01-18T01:37:00,completed
eee2e206-11f2-4325-a7fa-ec7b321f5a3e,eats,E10218,C3420,894a4f8b250e92a,52.36605,4.90829,1,2023-03-22T08:33:00,completed
8a2252e1-36e8-40c3-9eb2-f3a27b3a4d10,eats,E10187,C3661,897d4bec52d9611,52.02854,4.28749,5,2023-02-23T18:28:00,completed
ca854852-78bd-4075-8e88-5607d9a62bf3,eats,E10311,C3101,890561c89aeda63,52.06946,4.36463,5,2023-02-26T17:10:00,completed
d762508d-f62f-4bf6-8465-feb1b4af0ca4,eats,E10261,C3311,8904bb82be59fdf,51.89037,4.44788,2,2023-04-29T02:54:00,completed
d825c37a-accf-497d-812d-b97721cc721a,eats,E10297,C3192,8986d0aba36b411,51.91879,4.4157,2,2023-01-14T03:25:00,completed
4e17f479-441d-41be-b8ee-6a55811a90c1,eats,E10204,C3325,895eff4dd76ec89,52.0639,4.33979,5,2023-04-19T14:09:00,completed
d4891cef-920b-490a-b2fd-895d701912a2,eats,E10211,C3236,89a3e4f86770379,51.95798,4.53262,2,2023-03-02T01:18:00,completed
d9282071-3baf-41bb-afcb-3071b487b44b,eats,E10328,C3515,89a8786db13d57f,51.44614,5.41707,4,2023-01-15T21:59:00,completed
8ca8073b-673e-44a8-9769-29db7a580455,eats,E10321,C3129,897983caa98c2fa,52.09712,4.24289,5,2023-04-24T12:40:00,completed
9f68cf4a-46e8-4ac3-a22d-56450f0f6787,eats,E10169,C3046,89b99e4c888aa2a,52.06928,4.36187,5,2023-04-01T05:31:00,completed
e6d1ce2c-19b9-460f-9108-bb2e0c210b20,eats,E10326,C3347,8976d6d000838f3,51.44373,5.41076,4,2023-01-26T06:58:00,completed
62d1c16d-83fb-4c7f-af6c-56b619d344fb,eats,E10340,C3635,891e02ec8e411d9,52.37118,4.93992,1,2023-01-11T14:26:00,completed
0b99b11d-1b0d-4bc3-839e-38ac8c360fba,eats,E10346,C3523,89c4ab4a89add4c,51.46276,5.43447,4,2023-04-07T00:19:00,completed
8d66c6f6-aaf0-4f9a-9c7a-44a3875de417,eats,E10279,C3319,895ee2ff58e8911,52.36225,4.91255,1,2023-03-08T02:30:00,completed
fadeaabf-74c1-4c63-9d16-30f5aa2e301c,eats,E10234,C3491,89316bffc95e79d,52.36848,4.93296,1,2023-02-21T23:19:00,completed
1438b9c3-64d5-407f-9d16-2644053ecd13,eats,E10337,C3600,89e2eb018060a88,51.45479,5.43811,4,2023-02-23T06:01:00,completed
29f23eed-1ab6-4fdf-8947-3c7ec81ae350,eats,E10284,C3460,896d20358c94b79,52.1373,5.08971,3,2023-03-18T06:54:00,completed
42eaaf55-0047-4b3a-94fc-a136b8f91b1b,eats,E10208,C3145,896e63f5df3ea00,51.44983,5.4194,4,2023-03-07T15:29:00,completed
d67927a0-4b06-4d33-9a40-68891f018d81,eats,E10180,C3344,897472f257fc967,51.9071,4.46846,2,2023-02-26T20:18:00,completed
71580393-fd06-472c-8876-f777a994c1fe,eats,E10211,C3324,89ddd57f52ce25a,52.11046,5.08933,3,2023-02-15T13:43:00,completed
d9d3fe27-2254-4b52-8d33-3572cb934606,eats,E10266,C3017,89b5b2eafccbe26,52.13333,5.13969,3,2023-01-05T07:09:00,completed
9808f0cb-87d5-434e-ae7b-e57f742e95f5,eats,E10221,C3633,89e02cbdc13fe7f,52.39837,4.92292,1,2023-03-24T23:16:00,completed
67f1ed9e-4f2b-4619-af3f-931254563456,eats,E10358,C3583,89cbe90ca8f4f75,52.06625,4.33673,5,2023-03-07T14:21:00,completed
e4c7a5ae-e6d5-4e06-af8e-658e00c4f916,eats,E10293,C3142,89156bcc44ca87d,52.37104,4.94377,1,2023-03-12T03:38:00,completed
cc1c4f23-493d-4ad2-af48-f157308b0d0e,eats,E10268,C3053,89c4fc5931126d3,52.09816,4.36332,5,2023-02-06T14:01:00,completed
354591ef-30e7-4761-969a-0300a4a781c3,eats,E10332,C3668,899e0317f0493af,51.88954,4.44825,2,2023-02-04T07:23:00,completed
7640b583-5ef3-4a1c-a2a6-b013902a81e2,eats,E10170,C3023,89fa9fa9df5d86a,51.41584,5.46772,4,2023-03-23T20:41:00,completed
76d4726a-aea4-4550-9969-0647e04d8325,eats,E10342,C3083,89a370585a34cdf,51.8883,4.45598,2,2023-04-23T08:41:00,completed
bbd4bcf4-c4d2-4be4-bfe6-add3da37e276,eats,E10195,C3445,8906981526163ec,51.39867,5.48416,4,2023-04-12T20:44:00,completed
9f88c1ec-f56f-4821-8c7e-db9054a7e225,eats,E10188,C3215,89bc3a3e0ca4308,51.8862,4.44875,2,2023-01-15T10:45:00,completed
5874f19c-9a10-403f-9cce-87e5c1359aa0,eats,E10248,C3339,8922b466eea85d4,51.44379,5.53839,4,2023-02-05T12:24:00,completed
ffd37ad1-1620-480e-bbf4-663c1b91c28f,eats,E10194,C3586,89a66d001232478,52.07172,4.36206,5,2023-03-20T01:42:00,completed
